104171,2016-2-6 3:44,M,110
105566,2016-2-6 3:52,M,9
96263,2016-2-6 4:23,M,99
96263,2016-2-6 4:35,M,3034
73819,2016-2-6 4:54,M,625
73819,2016-2-6 5:07,M,401
74959,2016-2-6 5:56,M,456
74959,2016-2-6 7:41,M,785
104965,2016-2-6 7:50,M,960
106118,2016-2-6 8:18,M,12
106118,2016-2-6 8:19,M,135
103494,2016-2-6 8:37,M,63
103494,2016-2-6 8:39,M,245
106118,2016-2-6 8:41,M,492
99813,2016-2-6 9:21,F,594
87630,2016-2-6 9:33,M,577
90664,2016-2-6 9:43,M,22
98814,2016-2-6 9:58,M,445
102802,2016-2-6 10:12,M,568
104171,2016-2-6 10:15,M,5208
79156,2016-2-6 12:06,F,640
79156,2016-2-6 12:18,F,101
104744,2016-2-6 12:31,F,26
83928,2016-2-6 12:31,M,56
104744,2016-2-6 12:33,F,81
104744,2016-2-6 12:34,F,2341
85561,2016-2-6 13:03,F,19
85561,2016-2-6 13:03,F,171
85561,2016-2-6 13:08,F,3650
83928,2016-2-6 13:08,M,20
83928,2016-2-6 13:09,M,53
99703,2016-2-6 13:10,M,654
83928,2016-2-6 13:10,M,12
83928,2016-2-6 13:11,M,34
83928,2016-2-6 13:15,M,117
83928,2016-2-6 13:17,M,180
99703,2016-2-6 13:21,M,1003
102686,2016-2-6 13:32,F,96
102686,2016-2-6 13:34,F,3094
99703,2016-2-6 13:38,M,11
91232,2016-2-6 15:07,M,780
91232,2016-2-6 15:24,M,429
85561,2016-2-6 15:40,F,2293
105955,2016-2-6 15:49,M,280
85561,2016-2-6 16:18,F,3000
98746,2016-2-6 17:06,F,2239
85561,2016-2-6 17:08,F,4405
105602,2016-2-6 17:38,M,143
103263,2016-2-6 18:13,M,1259
85561,2016-2-6 18:36,F,81
85561,2016-2-6 18:38,F,1082
104967,2016-2-6 18:52,M,340
85561,2016-2-6 18:56,F,2268
104967,2016-2-6 18:58,M,404
104967,2016-2-6 19:07,M,1574
96062,2016-2-6 19:29,F,7
96062,2016-2-6 19:34,F,574
91284,2016-2-6 19:48,M,1751
96062,2016-2-6 19:50,F,297
96062,2016-2-6 19:55,F,368
96062,2016-2-6 20:02,F,262
96062,2016-2-6 20:08,F,171
96062,2016-2-6 20:12,F,312
91284,2016-2-6 21:25,M,272
103807,2016-2-6 21:26,M,865
91284,2016-2-6 21:43,M,3066
103807,2016-2-6 21:45,M,1208
82806,2016-2-6 23:13,M,238
71613,2016-2-6 23:24,M,17
71613,2016-2-6 23:29,M,260
71613,2016-2-6 23:34,M,141
71613,2016-2-6 23:36,M,61
71613,2016-2-6 23:37,M,266
71613,2016-2-6 23:42,M,496
71613,2016-2-6 23:50,M,26
83928,2016-2-7 0:20,M,95
83928,2016-2-7 0:22,M,150
106295,2016-2-7 0:41,F,15
99290,2016-2-7 0:44,F,467
99290,2016-2-7 0:53,F,16
99290,2016-2-7 0:56,F,238
86110,2016-2-7 1:00,M,248
106295,2016-2-7 1:06,F,32
106295,2016-2-7 1:07,F,249
106005,2016-2-7 1:11,F,155
106295,2016-2-7 1:12,F,86
106295,2016-2-7 1:14,F,66
106005,2016-2-7 1:15,F,25
106005,2016-2-7 1:15,F,710
106295,2016-2-7 1:17,F,80
106295,2016-2-7 1:18,F,161
106295,2016-2-7 1:22,F,82
