110543,41083,F,M,1455555116,1455556126
110543,41083,F,M,1455556127,1455556297
111024,87259,M,M,1455556843,1455556875
41083,110543,M,F,1455553319,1455554519
110543,41083,F,M,1455556297,1455557286
101382,110788,F,M,1455558266,1455558287
101382,110788,F,M,1455558492,1455558564
110788,101382,M,F,1455558490,1455558605
110788,101382,M,F,1455558609,1455558619
101382,110788,F,M,1455558682,1455558743
110788,101382,M,F,1455558837,1455558899
101382,110788,F,M,1455558839,1455558966
101382,110788,F,M,1455558999,1455559012
110788,101382,M,F,1455558997,1455559042
110788,101382,M,F,1455559382,1455559412
101382,110788,F,M,1455559385,1455559431
110788,101382,M,F,1455559413,1455559513
110788,101382,M,F,1455559516,1455559520
101382,110788,F,M,1455559983,1455560101
110788,101382,M,F,1455559981,1455560105
101382,110788,F,M,1455560121,1455560203
110788,101382,M,F,1455560119,1455560219
110788,101382,M,F,1455560246,1455560256
110788,101382,M,F,1455560259,1455560274
101382,110788,F,M,1455560240,1455560357
110788,101382,M,F,1455560276,1455560356
110788,101382,M,F,1455560375,1455560431
101382,110788,F,M,1455560377,1455560440
101382,110788,F,M,1455560452,1455562722
110788,101382,M,F,1455560257,1455562752
110788,101382,M,F,1455562753,1455562756
110788,101382,M,F,1455560261,1455562821
110788,101382,M,F,1455562835,1455562842
